ligand,target,weight
PCDHA7,FHL2,0.000248429422108467
PCDHA7,HSPD1,0.000235073959203389
PCDHA7,JUN,0.00043757067300732
PCDHA7,PIK3R1,0.000423068247655056
PCDHA7,REL,0.000220902890497318
MIA,CTNNAL1,0.0012640015912917
MIA,FHL2,0.000349268067078747
MIA,JUN,0.000345846456308871
MIA,PIK3R1,0.000340302636101372
MIA,SOX9,0.0161840701547629
IFNK,FOS,0.000676541858458287
IFNK,GHR,0.00127631901370384
IFNK,HSPD1,0.000214821299287883
IFNK,JUN,0.000385222419586074
IFNK,NFKBIA,0.000256959785065527
IFNK,PIK3R1,0.00121160765605411
IFNK,TXNIP,0.00101969855869478
LEP,FOS,0.000979110040322586
LEP,GHR,0.000830119647132673
LEP,JUN,0.0010990918148323
LEP,NFKBIA,0.000906618778463801
LEP,NOS1,0.000708012936090909
GLG1,HNRNPA1,0.000240208927008882
GLG1,JUN,0.000474803908989585
GLG1,NFKBIA,0.00338120787267212
GLG1,NPM1,0.000278906539357037
GLG1,PABPC1,0.000281590474848131
GLG1,PIK3R1,0.000314749128033712
GLG1,REL,0.00357688080362249
GLG1,SQSTM1,0.00178595689662084
IL2,CCND2,0.000450589379937561
IL2,IRF1,0.000495467258085311
IL2,JUN,0.00145953747018173
IL2,NFKBIA,0.000621615319135011
IL2,NOS1,0.00042831239402587
IL2,PIK3R1,0.00195557192873686
IL2,REL,0.000465833598769079
CDH6,CDH3,0.000195172635936706
CDH6,CTNNAL1,0.0032505569719193
CDH6,JUN,0.0003975574397824
CDH6,PIK3R1,0.000320210633211758
CDH6,TLE4,0.00160927255661788
PCDHA13,CDH3,0.000411258462417528
PCDHA13,CTNNAL1,0.0115274053220403
PCDHA13,FHL2,0.000258903396560711
PCDHA13,HSPD1,0.000243651416517542
PCDHA13,JUN,0.00039437824380192
PCDHA13,PIK3R1,0.000379848177730316
PCDHA13,REL,0.000215234382043751
EBI3,CCND2,0.000285733621923455
EBI3,FOS,0.000511306116180676
EBI3,GHR,0.000751846339441294
EBI3,IRF1,0.000498320445839283
EBI3,JUN,0.000747164588060756
EBI3,NFKBIA,0.000308152355281615
EBI3,PIK3R1,0.000699527036968396
PCDHA6,CDH3,0.000358741451279636
PCDHA6,CTNNAL1,0.00995911436416186
PCDHA6,FHL2,0.000236019569436239
PCDHA6,HSPD1,0.000233077787002076
PCDHA6,JUN,0.000387927255068873
PCDHA6,PIK3R1,0.000395084937400392
PCDHA6,REL,0.000211216751920367
CDH5,CTNNAL1,0.00119208398142056
CDH5,JUN,0.000451829506988401
CDH5,LGR6,0.0013195203503902
CDH5,PIK3R1,0.0012457284967378
CDH5,RAPGEF5,0.00121673093854311
GH2,CTNNAL1,0.000619918455639031
GH2,GHR,0.00695040055263275
GH2,PIK3R1,0.000529036562782104
CDH1,CDH3,0.000431199222939578
CDH1,CTNNAL1,0.000342517873554459
CDH1,FOS,0.000352759353521513
CDH1,HSPD1,0.000386139767648705
CDH1,JUN,0.000590577699888572
CDH1,PIK3R1,0.00118097515089872
IFNL3,FOS,0.000322060207468531
IFNL3,GHR,0.00154569648418129
IFNL3,IRF1,0.000248756266699746
IFNL3,JUN,0.000389671081587451
IFNL3,NFKBIA,0.000271368643193232
IFNL3,PIK3R1,0.00071496564602887
IFNL3,TLE4,0.000248905619856521
CDH15,CDH3,0.000267551452889445
CDH15,CTNNAL1,0.00200228247566538
CDH15,FOS,0.000240274633896294
CDH15,HSPD1,0.00156784501376998
CDH15,JUN,0.00045236317349185
CDH15,PIK3R1,0.000315926153604658
IL1B,FOS,0.000967062941495154
IL1B,GHR,0.000380848614933126
IL1B,IRF1,0.000348892384218049
IL1B,JUN,0.00109590835443821
IL1B,NFKBIA,0.000920985044952717
IL1B,PIK3R1,0.000471531300177824
IL1B,REL,0.000532363776415762
IL1B,SQSTM1,0.000390601458607748
