ligand,target,weight
CLEC2A,SMCO4,0.000612071441026535
CLEC2A,THSD7B,0.000366247814321833
CLEC2A,TMEM140,0.000599594993795972
DUSP18,CD151,0.00629215090402271
DUSP18,ESR1,0.000471919867901745
DUSP18,FLNA,0.000427569141524284
DUSP18,ITGA7,0.00597618485594549
DUSP18,MYC,0.000582663549764071
DUSP18,RPS21,0.000471196531291185
DUSP18,STMN1,0.000236067141542582
UCN2,CDA,0.000304416631055414
UCN2,CRHR1,0.0183481253415588
UCN2,ESR1,0.00049602121396435
UCN2,GNB4,0.00055345615690754
UCN2,IRS1,0.000397314514066129
UCN2,LY96,0.000327157102430616
UCN2,MYC,0.000381084016522313
UCN2,RPL37A,0.000230967926294484
UCN2,RPS21,0.000232458392775014
CXCL14,CXCL14,0.211436865631264
CXCL14,ESR1,0.000364412987399953
CXCL14,GNB4,0.000674474436336233
CXCL14,HPRT1,0.00337057541683969
CXCL14,MYC,0.000349841026202261
CCN2,CCN2,0.211453304914371
CCN2,ESR1,0.00142322993973453
CCN2,FGFR2,0.00314345657809972
CCN2,HMGA2,0.000530819807356643
CCN2,IRS1,0.000227976907441943
CCN2,MYC,0.000518317955362582
CCN2,SUMO1,0.000236375726593889
S100A8,ESR1,0.00119274981993129
S100A8,KRT17,0.000513119793192581
S100A8,LY96,0.00357445309748821
S100A8,MYC,0.000893692493786745
S100A8,NUAK1,0.00108273005651044
S100A8,S100A8,0.211440079417934
S100A8,SUMO1,0.000248302891131247
NID1,CD151,0.000435602221742646
NID1,CDK17,0.00191011316629928
NID1,ESR1,0.000411651491926536
NID1,FLNA,0.000431649249358665
NID1,IRS1,0.000375332953690023
NID1,ITGA7,0.00043186721795728
NID1,L1TD1,0.00132533822318258
NID1,MPZL2,0.00202243460694332
NID1,MYC,0.000559407813883566
NID1,NINJ2,0.00206658028000122
NID1,SUMO1,0.000226906189548616
ANXA2,ARPC3,0.000354637892438787
ANXA2,DYSF,0.00129029615755296
ANXA2,ESR1,0.000785655345883914
ANXA2,LIMA1,0.000546426677121446
ANXA2,MYC,0.00102799521579536
ANXA2,PUF60,0.000364430143819792
ANXA2,TPM1,0.000349320936328186
NLGN4X,ARPC3,0.000246097580581368
NLGN4X,DLGAP1,0.00768488409831601
NLGN4X,ESR1,0.000449367901221428
NLGN4X,LNX1,0.000232787842211898
NLGN4X,MYC,0.000461894416711259
NLGN4X,PRKCB,0.000221865762030391
NLGN4X,SHANK2,0.00810975091267955
NLGN4X,SORBS2,0.000373168073047379
NLGN4X,SYTL3,0.000230057479745732
NLGN4X,TPM1,0.000266591730007296
MPZ,ASAH1,0.000275183935079375
MPZ,ESR1,0.000325437557329
MPZ,MPZL2,0.000292418971042424
MPZ,MYC,0.000417185574264084
MPZ,PINX1,0.00023420247091103
MPZ,PUF60,0.000254708100098112
MPZ,RAB5C,0.000306513137570444
MPZ,STUB1,0.000244243489948687
PLA2G10,ACAA2,0.00168196344625776
PLA2G10,ASAH1,0.001530826041529
PLA2G10,CREB5,0.000509427916516998
PLA2G10,CYP2C18,0.00156541354103619
PLA2G10,CYP2C19,0.00145649306206252
PLA2G10,MYC,0.00041335020851821
PLA2G10,MYO1D,0.000529643145346142
PLA2G10,NEU3,0.00051859204996221
PLA2G10,PITX1,0.000526661635632042
PLA2G10,SPOCK1,0.000559095734352871
IL18BP,FRMD4B,0.000656955672098802
IL18BP,PCSK1N,0.000692955732417574
IL18BP,PDLIM3,0.000650155829711374
IL18BP,RPS29,0.000668373660272999
IL18BP,SIX1,0.00065446984681549
ZG16B,ESR1,0.000382306637290635
ZG16B,LY96,0.00034645929930645
ZG16B,MUCL1,0.00053955844072879
ZG16B,MYC,0.000421782436507862
ZG16B,POLR2I,0.000216099078163059
ZG16B,SUMO1,0.000244577824651669
ZG16B,ZG16B,0.211458170985025
SOSTDC1,BEND7,0.000443819159710369
SOSTDC1,ESR1,0.000308437096233375
SOSTDC1,GNB4,0.00025313217943683
SOSTDC1,LRP5,0.0279400028910927
SOSTDC1,MAP7,0.000246368769027603
SOSTDC1,MYC,0.000380899930819365
SOSTDC1,SDCBP2,0.000222300933687547
SOSTDC1,SOSTDC1,0.211441167429326
SOSTDC1,SUMO1,0.000319446532440705
PTPRZ1,ANK3,0.000272993429972126
PTPRZ1,CNTN1,0.0110818217024998
PTPRZ1,ESR1,0.000374739124306615
PTPRZ1,IRS1,0.000282385058970301
PTPRZ1,LNX1,0.000285581566475865
PTPRZ1,MYC,0.000469188170236791
PTPRZ1,RHOV,0.000294347692391178
PTPRZ1,SGCG,0.000229460500071222
PTPRZ1,SUMO1,0.000228315201915224
PTPRZ1,TYMP,0.000242731069844135
SEMA6B,ASAH1,0.000251603701563209
SEMA6B,ESR1,0.000314845753627803
SEMA6B,FLNA,0.000377247498357031
SEMA6B,HMGCS2,0.000269226005892025
SEMA6B,MYC,0.000545238232127161
SEMA6B,PLXNA4,0.055134602312054
SEMA6B,RBPMS,0.000330563995195505
SEMA6B,SUMO1,0.000195454499810059
SEMA6B,SUSD4,0.000284784776844103
LAMA5,CD151,0.00179024769967494
LAMA5,ESR1,0.000615759660373474
LAMA5,FLNA,0.00116179724165985
LAMA5,ITGA7,0.00358231643988923
LAMA5,MGST1,0.000696347589137996
LAMA5,MYC,0.000465710970078066
LAMA5,OSBP2,0.000433882420821131
LAMA5,SPOCK1,0.000390723499506395
LAMA5,SUSD4,0.000999699251384841
LAMB1,CD151,0.00197301511023263
LAMB1,EGR2,0.000606798250820581
LAMB1,ESR1,0.000687184051044475
LAMB1,FLNA,0.000957559322299081
LAMB1,ITGA7,0.00321165183235033
LAMB1,LIMA1,0.000395320659599104
LAMB1,MYC,0.000473982763672305
LAMB1,MYO1D,0.000369129470721304
NOG,AKR1C2,0.00325577797368089
NOG,BMPR1B,0.00537255023740467
NOG,CRHR1,0.00339932314301714
NOG,ESR1,0.000698263221157516
NOG,IRS1,0.000261607052985836
NOG,MYC,0.00225038534890519
NOG,SUMO1,0.000271425657653589
TNF,ESR1,0.000600592366635742
TNF,IRS1,0.000529453469316862
TNF,MYC,0.000691685475447565
TNF,SUMO1,0.000332838627479014
WNT6,ARPC3,0.000249925581043585
WNT6,DBI,0.00030357014463207
WNT6,ESR1,0.000466840479797294
WNT6,FRMD4B,0.000611637654770375
WNT6,GATA3,0.0012175059597833
WNT6,GNB4,0.00204911547096573
WNT6,LRP5,0.00358079966419031
WNT6,MYC,0.000426539626764073
WNT6,WNT6,0.211448165642142
CNTN1,ANK3,0.00128474991467918
CNTN1,CNTN1,0.213472301008878
CNTN1,ESR1,0.000449171572327168
CNTN1,KRT17,0.000769747677475191
CNTN1,MYC,0.000534521109665364
CNTN1,SGCG,0.00347786207645512
CNTN1,SUMO1,0.000240362323667967
ALCAM,ANK3,0.000411661440669949
ALCAM,AP2S1,0.00027029420067886
ALCAM,CNTN1,0.000551159835578671
ALCAM,CYTH3,0.00169880506153035
ALCAM,ESR1,0.000376258784615655
ALCAM,FLNA,0.000243117167527167
ALCAM,MYC,0.00108690852662432
ALCAM,PINX1,0.00130733577565656
ALCAM,SUMO1,0.000216699334439576
ALCAM,TSPAN5,0.00150123649375939
LAMC3,CD151,0.000403183023608174
LAMC3,ESR1,0.000397149024720531
LAMC3,FLNA,0.00166132889021492
LAMC3,IRS1,0.00113159221265025
LAMC3,ITGA7,0.00398444395961664
LAMC3,MYC,0.000432041057066665
LAMC3,TPM1,0.000247255358420863
TNN,CD151,0.000672781236311029
TNN,ESR1,0.000384166846268974
TNN,FGFR2,0.000258369171199375
TNN,FLNA,0.00119951616442974
TNN,IRS1,0.000269800278491542
TNN,ITGA7,0.00670856493583535
TNN,MYC,0.000400407501189693
TNN,PRKCB,0.000206367842788544
TNN,TPM1,0.000282849988225058
NRXN2,ARPC3,0.00028268017556571
NRXN2,DLGAP1,0.00342994228019244
NRXN2,ESR1,0.000479645063150238
NRXN2,FRMD4B,0.000543728488859758
NRXN2,IRS1,0.00104659029355921
NRXN2,MYC,0.000445266677241225
NRXN2,PDLIM3,0.00054985010050016
NRXN2,PDZRN3,0.000552061544031723
NRXN2,SHANK2,0.00357786040956578
NRXN2,SUMO1,0.000250738591353435
VCAN,ESR1,0.00036407221989127
VCAN,HMG20B,0.000273558971396522
VCAN,ITGA7,0.000534264582723719
VCAN,MYC,0.000561378095278109
VCAN,NT5C,0.000260147934697467
AMH,BMPR1B,0.00564876559145585
AMH,CYP19A1,0.00348281897271274
AMH,ESR1,0.000471462726073831
AMH,HMGCS2,0.00247830542049013
AMH,MYC,0.000477382408440812
AMH,PHACTR3,0.00126295943851044
AMH,SUMO1,0.000223907769712438
AMH,ZEB2,0.000222380553310009
RGMA,BMPR1B,0.00978294283776965
RGMA,ESR1,0.000499638771708472
RGMA,HPRT1,0.000245903197855919
RGMA,MYC,0.000498519988202097
RGMA,PUF60,0.000203633212891611
RGMA,RGMA,0.211436488535591
RGMA,STUB1,0.000228311347513041
RGMA,SUMO1,0.000258927094104995
NXPH1,CD151,0.00024950105803424
NXPH1,DLGAP1,0.000914959364220371
NXPH1,ESR1,0.000336782595023595
NXPH1,MGST1,0.000275704873130806
NXPH1,MYC,0.00042527090559717
NXPH1,MYO1D,0.000408571606059304
NXPH1,SDCBP2,0.000240671609187537
NXPH1,SHANK2,0.000955706686848984
NXPH1,SYTL3,0.000394806698863083
SOST,ASAH1,0.000889267538797217
SOST,ESR1,0.000448812312621283
SOST,GNB4,0.000254296243533594
SOST,HMG20B,0.00112599498304711
SOST,LRP5,0.0139700740248507
SOST,MYC,0.000457760483361004
SOST,PLBD1,0.00102434932596141
SOST,SUMO1,0.000266737977862262
SOST,TPM1,0.000942559534518322
PTN,CNTN1,0.000269366839953214
PTN,ESR1,0.000441208266976913
PTN,MYC,0.000593459364199877
PTN,PTN,0.211437674562058
PTN,SUMO1,0.000263149007614144
LRFN5,AP2S1,0.000265086527164557
LRFN5,ARPC3,0.000217022650330935
LRFN5,ESR1,0.000600172918227908
LRFN5,IRS1,0.000553873780986003
LRFN5,LRFN5,0.213005489712677
LRFN5,MYC,0.000457462697862433
LRFN5,NME2,0.000231643381176618
LRFN5,NTRK2,0.000990488821794506
THBS4,CD151,0.000490180170964648
THBS4,ESR1,0.000395363531242813
THBS4,FLNA,0.000723739182732002
THBS4,IRS1,0.000221743251436327
THBS4,ITGA7,0.00412440475226528
THBS4,MYC,0.000419388391210921
