ligand,target,weight
SLITRK3,CTNNB1,0.000419710457867721
SLITRK3,KDM5B,0.0162298591726492
SLITRK3,NTRK2,0.000805966734842605
SLITRK3,PPFIBP2,0.000598895971155604
SLITRK3,PTPRF,0.00131700055433468
SLITRK3,SUCLG1,0.000707606084318839
LRFN5,CTNNB1,0.00096397329561882
LRFN5,NTRK2,0.000990488821794506
LRFN5,PPFIBP2,0.000710253363729249
LRFN5,PTPRF,0.0427302682435954
LRFN5,SUCLG1,0.000904372302863306
CDH2,COX6A1,0.000355185586582822
CDH2,CTNNB1,0.00344745605335053
CDH2,CTSC,0.000387360404803927
CDH2,GJA1,0.00151625536316863
CDH2,KDM5B,0.000348890489859815
LIPC,ACAA2,0.00036700328575088
LIPC,ACSBG1,0.00292058672938029
LIPC,AGR2,0.000242498174368787
LIPC,ALDH3B2,0.000427718261697379
LIPC,CTNNB1,0.000300294736166617
LIPC,RBP1,0.00268181314771816
LIPC,SLC25A5,0.0008318507038749
LIPC,SUCLG1,0.000425454902020038
CDH1,ACADVL,0.000315155442208277
CDH1,ACTN1,0.000836686174102216
CDH1,CTNNB1,0.00229732347638995
CDH1,KIF2A,0.000301994809683624
CDH1,PTPRF,0.000696215204426264
DKK1,CTNNB1,0.00863226781776962
DKK1,CTSB,0.000280077925406887
DKK1,GATA6,0.00191401420616009
DKK1,KREMEN1,0.012845250869035
DKK1,SMAD1,0.000284872097260804
TCN1,CTNNB1,0.000280105058873857
TCN1,FOXO1,0.000186148842513464
TCN1,MGST1,0.000354361289344842
TCN1,NDUFA10,0.000190270577891898
TCN1,NDUFB5,0.000189477041962511
TCN1,NDUFB8,0.000209680308700047
FLRT1,ADGRL2,0.00099608331930759
FLRT1,ADGRL3,0.00201043530513008
FLRT1,CASK,0.00104252148217331
FLRT1,CTNNB1,0.000338628684931442
NRXN2,CASK,0.00321456363861101
NRXN2,CTNNB1,0.000440765341374594
NRXN2,HOMER1,0.00320358415410439
NRXN2,PDZRN3,0.000552061544031723
TNFSF9,CTNNB1,0.000355930603197614
TNFSF9,SUCLG1,0.000189695331632537
DKK2,CTNNB1,0.00689500034156744
DKK2,KREMEN1,0.0175630885154569
DKK2,SMAD1,0.000226778519597455
FLRT3,ADGRL3,0.0075878859993261
FLRT3,CTNNB1,0.000494088927638737
FLRT3,PDXK,0.00127892392489101
FLRT3,SGCD,0.000312882257285794
NAMPT,AGR2,0.000668654490358939
NAMPT,CTNNB1,0.000855732975161939
NAMPT,CYC1,0.000542166976874939
NAMPT,CYP1B1,0.000568219155424325
NAMPT,EFHD2,0.000566525338503117
NAMPT,FOXO1,0.000732802142478938
NAMPT,PPARGC1B,0.000595793636650788
RTN4,ACTN1,0.000430837792501515
RTN4,CTNNB1,0.000533987857200074
RTN4,EPHA4,0.000629358352813144
RTN4,FAM210B,0.000581899937712382
RTN4,GJB2,0.00122959880168718
RTN4,TPM1,0.000419756560937035
RTN4,UQCRC1,0.00194110588790396
TGFB1,ACTN1,0.000293504160727803
TGFB1,CTNNB1,0.000930480869840306
TGFB1,SMAD1,0.000617695688308003
APOA5,ACSBG1,0.000273889502392528
APOA5,BLNK,0.000234990804522459
APOA5,CMTM6,0.00596689369887022
APOA5,CTNNB1,0.000314634547321569
APOA5,LIPG,0.00064546616178549
APOA5,RBP1,0.000244164318336903
APOA5,TCF12,0.000247344284838164
TNF,CFLAR,0.000362482972018756
TNF,CTNNB1,0.000901969159451435
